Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers LLC
Statement,Data,BrokerAddress,"Two Pickwick Plaza, Greenwich, CT 06830"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"January 1, 2018 - December 31, 2018"
Statement,Data,WhenGenerated,"2024-02-24, 03:02:08 EST"
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Open,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Lot,Equity and Index Options,USD,C 04JAN19 54.5 P,"2018-12-07, 10:37:44",-9,,0.61632894,-554.696046,2.5434,-2289.06,-1734.363954,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CAT 04JAN19 110.0 P,-,-5,100,0.94632465,-473.162325,0.0187,-9.35,463.812325,
Open Positions,Data,Lot,Equity and Index Options,USD,CAT 04JAN19 110.0 P,"2018-12-07, 10:37:56",-5,,0.94632465,-473.162325,0.0187,-9.35,463.812325,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CELG 04JAN19 64.5 P,-,-8,100,0.47633076,-381.064608,1.2787,-1022.96,-641.895392,
Open Positions,Data,Lot,Equity and Index Options,USD,CELG 04JAN19 64.5 P,"2018-12-07, 09:30:04",-8,,0.47633076,-381.064608,1.2787,-1022.96,-641.895392,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CMCSA 04JAN19 34.0 P,-,-15,100,0.22633401,-339.501015,0.4744,-711.6,-372.098985,
Open Positions,Data,Lot,Equity and Index Options,USD,CMCSA 04JAN19 34.0 P,"2018-12-11, 15:55:19",-15,,0.22633401,-339.501015,0.4744,-711.6,-372.098985,ST
Open Positions,Data,Summary,Equity and Index Options,USD,COF 04JAN19 75.0 P,-,-6,100,0.60632907,-363.797442,0.8755,-525.3,-161.502558,
Open Positions,Data,Lot,Equity and Index Options,USD,COF 04JAN19 75.0 P,"2018-12-06, 10:25:04",-6,,0.60632907,-363.797442,0.8755,-525.3,-161.502558,ST
Open Positions,Data,Summary,Equity and Index Options,USD,COP 04JAN19 58.0 P,-,-9,100,0.32633271,-293.699439,0.0694,-62.46,231.239439,
Open Positions,Data,Lot,Equity and Index Options,USD,COP 04JAN19 58.0 P,"2018-12-11, 15:49:58",-9,,0.32633271,-293.699439,0.0694,-62.46,231.239439,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CVX 04JAN19 106.0 P,-,-5,100,0.54632985,-273.164925,0.4428,-221.4,51.764925,
Open Positions,Data,Lot,Equity and Index Options,USD,CVX 04JAN19 106.0 P,"2018-12-11, 15:38:18",-5,,0.54632985,-273.164925,0.4428,-221.4,51.764925,ST
Open Positions,Data,Summary,Equity and Index Options,USD,FB 11JAN19 129.0 P,-,-4,100,0.88632543,-354.530172,2.8588,-1143.52,-788.989828,
Open Positions,Data,Lot,Equity and Index Options,USD,FB 11JAN19 129.0 P,"2018-12-13, 15:36:56",-4,,0.88632543,-354.530172,2.8588,-1143.52,-788.989828,ST
Open Positions,Data,Summary,Equity and Index Options,USD,GOOG 04JAN19 960.0 P,-,-1,100,5.8975603,-589.75603,1.1382,-113.82,475.93603,
Open Positions,Data,Lot,Equity and Index Options,USD,GOOG 04JAN19 960.0 P,"2018-12-11, 15:51:13",-1,,5.8975603,-589.75603,1.1382,-113.82,475.93603,ST
Open Positions,Data,Summary,Equity and Index Options,USD,GOOGL 04JAN19 965.0 P,-,-1,100,7.2970421,-729.70421,0.9023,-90.23,639.47421,
Open Positions,Data,Lot,Equity and Index Options,USD,GOOGL 04JAN19 965.0 P,"2018-12-07, 10:17:23",-1,,7.2970421,-729.70421,0.9023,-90.23,639.47421,ST
Open Positions,Data,Summary,Equity and Index Options,USD,GS 04JAN19 160.0 P,-,-3,100,0.996324,-298.8972,0.7147,-214.41,84.4872,
Open Positions,Data,Lot,Equity and Index Options,USD,GS 04JAN19 160.0 P,"2018-12-06, 10:52:18",-3,,0.996324,-298.8972,0.7147,-214.41,84.4872,ST
Open Positions,Data,Summary,Equity and Index Options,USD,HD 04JAN19 160.0 P,-,-3,100,1.24632075,-373.896225,0.1547,-46.41,327.486225,
Open Positions,Data,Lot,Equity and Index Options,USD,HD 04JAN19 160.0 P,"2018-12-07, 11:59:54",-3,,1.24632075,-373.896225,0.1547,-46.41,327.486225,ST
Open Positions,Data,Summary,Equity and Index Options,USD,IBM 04JAN19 112.0 P,-,-4,100,0.8963253,-358.53012,0.7988,-319.52,39.01012,
Open Positions,Data,Lot,Equity and Index Options,USD,IBM 04JAN19 112.0 P,"2018-12-07, 10:36:27",-4,,0.8963253,-358.53012,0.7988,-319.52,39.01012,ST
Open Positions,Data,Summary,Equity and Index Options,USD,INTC 04JAN19 43.0 P,-,-10,100,0.30633297,-306.33297,0.0407,-40.7,265.63297,
Open Positions,Data,Lot,Equity and Index Options,USD,INTC 04JAN19 43.0 P,"2018-12-07, 09:30:17",-10,,0.30633297,-306.33297,0.0407,-40.7,265.63297,ST
Open Positions,Data,Summary,Equity and Index Options,USD,LMT 04JAN19 265.0 P,-,-2,100,1.35061945,-270.12389,4.4871,-897.42,-627.29611,
Open Positions,Data,Lot,Equity and Index Options,USD,LMT 04JAN19 265.0 P,"2018-12-11, 15:55:07",-2,,1.35061945,-270.12389,4.4871,-897.42,-627.29611,ST
Open Positions,Data,Summary,Equity and Index Options,USD,LOW 04JAN19 81.0 P,-,-6,100,0.60632907,-363.797442,0.0155,-9.3,354.497442,
Open Positions,Data,Lot,Equity and Index Options,USD,LOW 04JAN19 81.0 P,"2018-12-07, 11:24:30",-6,,0.60632907,-363.797442,0.0155,-9.3,354.497442,ST
Open Positions,Data,Summary,Equity and Index Options,USD,MA 04JAN19 180.0 P,-,-3,100,1.14632205,-343.896615,0.6511,-195.33,148.566615,
Open Positions,Data,Lot,Equity and Index Options,USD,MA 04JAN19 180.0 P,"2018-12-11, 15:53:05",-3,,1.14632205,-343.896615,0.6511,-195.33,148.566615,ST
Open Positions,Data,Summary,Equity and Index Options,USD,MO 04JAN19 49.5 P,-,-10,100,0.35633232,-356.33232,0.7032,-703.2,-346.86768,
Open Positions,Data,Lot,Equity and Index Options,USD,MO 04JAN19 49.5 P,"2018-12-11, 15:43:35",-10,,0.35633232,-356.33232,0.7032,-703.2,-346.86768,ST
Open Positions,Data,Summary,Equity and Index Options,USD,MS 04JAN19 38.0 P,-,-12,100,0.37633206,-451.598472,0.1739,-208.68,242.918472,
Open Positions,Data,Lot,Equity and Index Options,USD,MS 04JAN19 38.0 P,"2018-12-07, 11:07:03",-8,,0.37633206,-301.065648,0.1739,-139.12,161.945648,ST
Open Positions,Data,Lot,Equity and Index Options,USD,MS 04JAN19 38.0 P,"2018-12-07, 11:06:32",-2,,0.37633206,-75.266412,0.1739,-34.78,40.486412,ST
Open Positions,Data,Lot,Equity and Index Options,USD,MS 04JAN19 38.0 P,"2018-12-07, 11:06:32",-2,,0.37633206,-75.266412,0.1739,-34.78,40.486412,ST
Open Positions,Data,Summary,Equity and Index Options,USD,NKE 04JAN19 64.5 P,-,-8,100,0.40633167,-325.065336,0.0029,-2.32,322.745336,
Open Positions,Data,Lot,Equity and Index Options,USD,NKE 04JAN19 64.5 P,"2018-12-11, 15:40:28",-8,,0.40633167,-325.065336,0.0029,-2.32,322.745336,ST
Open Positions,Data,Summary,Equity and Index Options,USD,ORCL 04JAN19 41.0 P,-,-12,100,0.34633245,-415.59894,0.019,-22.8,392.79894,
Open Positions,Data,Lot,Equity and Index Options,USD,ORCL 04JAN19 41.0 P,"2018-12-07, 09:32:03",-12,,0.34633245,-415.59894,0.019,-22.8,392.79894,ST
Open Positions,Data,Summary,Equity and Index Options,USD,PYPL 04JAN19 75.0 P,-,-7,100,0.61632894,-431.430258,0.06,-42,389.430258,
Open Positions,Data,Lot,Equity and Index Options,USD,PYPL 04JAN19 75.0 P,"2018-12-07, 10:15:43",-7,,0.61632894,-431.430258,0.06,-42,389.430258,ST
Open Positions,Data,Summary,Equity and Index Options,USD,UNP 04JAN19 132.0 P,-,-4,100,0.92632491,-370.529964,0.4751,-190.04,180.489964,
Open Positions,Data,Lot,Equity and Index Options,USD,UNP 04JAN19 132.0 P,"2018-12-07, 15:04:50",-4,,0.92632491,-370.529964,0.4751,-190.04,180.489964,ST
Open Positions,Data,Summary,Equity and Index Options,USD,UPS 04JAN19 99.5 C,-,-5,100,0.58632933,-293.164665,0.5281,-264.05,29.114665,
Open Positions,Data,Lot,Equity and Index Options,USD,UPS 04JAN19 99.5 C,"2018-12-31, 10:01:23",-5,,0.58632933,-293.164665,0.5281,-264.05,29.114665,ST
Open Positions,Data,Summary,Equity and Index Options,USD,USB 04JAN19 48.0 P,-,-10,100,0.36633219,-366.33219,2.3267,-2326.7,-1960.36781,
Open Positions,Data,Lot,Equity and Index Options,USD,USB 04JAN19 48.0 P,"2018-12-06, 10:46:47",-10,,0.36633219,-366.33219,2.3267,-2326.7,-1960.36781,ST
Open Positions,Data,Summary,Equity and Index Options,USD,V 04JAN19 125.0 P,-,-4,100,0.70632777,-282.531108,0.272,-108.8,173.731108,
Open Positions,Data,Lot,Equity and Index Options,USD,V 04JAN19 125.0 P,"2018-12-11, 15:57:09",-4,,0.70632777,-282.531108,0.272,-108.8,173.731108,ST
Open Positions,Data,Summary,Equity and Index Options,USD,WFC 04JAN19 46.5 P,-,-10,100,0.44633115,-446.33115,0.8631,-863.1,-416.76885,
Open Positions,Data,Lot,Equity and Index Options,USD,WFC 04JAN19 46.5 P,"2018-12-07, 14:05:26",-10,,0.44633115,-446.33115,0.8631,-863.1,-416.76885,ST
Open Positions,Data,Summary,Equity and Index Options,USD,WMT 04JAN19 87.0 P,-,-6,100,0.63632868,-381.797208,0.033,-19.8,361.997208,
Open Positions,Data,Lot,Equity and Index Options,USD,WMT 04JAN19 87.0 P,"2018-12-07, 15:05:11",-6,,0.63632868,-381.797208,0.033,-19.8,361.997208,ST
Open Positions,Data,Summary,Equity and Index Options,USD,XRAY 18JAN19 39.0 C,-,-10,100,0.8006266,-800.6266,0.513,-513,287.6266,
Open Positions,Data,Lot,Equity and Index Options,USD,XRAY 18JAN19 39.0 C,"2018-12-28, 10:21:11",-10,,0.8006266,-800.6266,0.513,-513,287.6266,ST
Open Positions,Total,,Equity and Index Options,USD,,,,,,-15744.784436,,-15960.12,-215.335564,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Exchange,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,USD,ACN,"2018-12-21, 16:20:00",-,300,145,137.2,-43500,0,43500,0,-2340,A;O
Trades,Data,Trade,Stocks,USD,ACN,"2018-12-21, 16:20:00",--,300,145,137.2,-43500,0,43500,0,-2340,A;O
Trades,SubTotal,,Stocks,USD,ACN,,,300,,,-43500,0,43500,0,-2340,
Trades,Data,Order,Stocks,USD,AGN,"2018-01-05, 16:20:00",-,-200,167.5,170.56,33500,-0.79765,-35734.753145,-2019.142831,-612,A;C
Trades,Data,Trade,Stocks,USD,AGN,"2018-01-05, 16:20:00",--,-200,167.5,170.56,33500,-0.79765,-35734.753145,-2019.142831,-612,A;C
Trades,Data,ClosedLot,Stocks,USD,AGN,2017-11-24,,200,178.673765725,,,,35734.753145,-2019.142831,,ST
Trades,Data,Order,Stocks,USD,AGN,"2018-12-21, 16:20:00",-,200,140,131.46,-28000,0,28000,0,-1708,A;O
Trades,Data,Trade,Stocks,USD,AGN,"2018-12-21, 16:20:00",--,200,140,131.46,-28000,0,28000,0,-1708,A;O
Trades,SubTotal,,Stocks,USD,AGN,,,0,,,5500,-0.79765,-7734.753145,-2019.142831,-2320,
Trades,Data,Order,Stocks,USD,APA,"2018-02-09, 16:20:00",-,"1,300",37.5,38.11,-48750,0,48750,0,793,A;O
Trades,Data,Trade,Stocks,USD,APA,"2018-02-09, 16:20:00",--,"1,300",37.5,38.11,-48750,0,48750,0,793,A;O
Trades,Data,Order,Stocks,USD,APA,"2018-03-23, 16:20:00",-,"-1,300",36.5,37.28,47450,-1.250795,-48353.424809,-576.950812,-1014,A;C
Trades,Data,Trade,Stocks,USD,APA,"2018-03-23, 16:20:00",--,"-1,300",36.5,37.28,47450,-1.250795,-48353.424809,-576.950812,-1014,A;C
Trades,Data,ClosedLot,Stocks,USD,APA,2018-02-09,,1300,37.194942161,,,,48353.424809,-576.950812,,ST
Trades,SubTotal,,Stocks,USD,APA,,,0,,,-1300,-1.250795,396.575191,-576.950812,-221,
Trades,Data,Order,Stocks,USD,BA,"2018-01-05, 16:20:00",-,-200,292.5,310.15,58500,-1.37515,-58498.62485,0,-3530,A;O
Trades,Data,Trade,Stocks,USD,BA,"2018-01-05, 16:20:00",--,-200,292.5,310.15,58500,-1.37515,-58498.62485,0,-3530,A;O
Trades,Data,Order,Stocks,USD,BA,"2018-02-06, 10:02:27",-,200,335.92,340.91,-67184,-0.5005145,58787.631151,-8396.869364,998,C
Trades,Data,Trade,Stocks,USD,BA,"2018-02-06, 10:02:27",NYSE,200,335.92,340.91,-67184,-0.5005145,58787.631151,-8396.869364,998,C
Trades,Data,ClosedLot,Stocks,USD,BA,2018-01-05,,-200,293.938155755,,,,-58787.631151,-8396.869364,,ST
Trades,SubTotal,,Stocks,USD,BA,,,0,,,-8684,-1.8756645,289.006301,-8396.869364,-2532,
Trades,Data,Order,Stocks,USD,CAT,"2018-01-05, 16:20:00",-,-300,152.5,166.03,45750,-1.092525,-45748.907475,0,-4059,A;O
Trades,Data,Trade,Stocks,USD,CAT,"2018-01-05, 16:20:00",--,-300,152.5,166.03,45750,-1.092525,-45748.907475,0,-4059,A;O
Trades,Data,Order,Stocks,USD,CAT,"2018-02-06, 10:02:27",-,300,154.04,156.41,-46212,-0.75077175,45951.782264,-260.968509,711,C;P
Trades,Data,Trade,Stocks,USD,CAT,"2018-02-06, 10:02:27",NYSE,2,154.04,156.41,-308.08,-0.34825725,306.345215,-2.083042,4.74,C;P
Trades,Data,ClosedLot,Stocks,USD,CAT,2018-01-05,,-2,153.1726075,,,,-306.345215,-2.083042,,ST
Trades,Data,Trade,Stocks,USD,CAT,"2018-02-06, 10:02:27",NYSE,200,154.04,156.41,-30808,-0.157262395,30634.521509,-173.635754,474,C;P
Trades,Data,ClosedLot,Stocks,USD,CAT,2018-01-05,,-200,153.172607545,,,,-30634.521509,-173.635754,,ST
Trades,Data,Trade,Stocks,USD,CAT,"2018-02-06, 10:02:27",NYSE,93,154.04,156.41,-14325.72,-0.232739242,14245.052502,-80.900238,220.41,C;P
Trades,Data,ClosedLot,Stocks,USD,CAT,2018-01-05,,-93,153.172607548,,,,-14245.052502,-80.900238,,ST
Trades,Data,Trade,Stocks,USD,CAT,"2018-02-06, 10:02:27",NYSE,5,154.04,156.41,-770.2,-0.012512863,765.863038,-4.349475,11.85,C;P
Trades,Data,ClosedLot,Stocks,USD,CAT,2018-01-05,,-5,153.1726076,,,,-765.863038,-4.349475,,ST
Trades,SubTotal,,Stocks,USD,CAT,,,0,,,-462,-1.84329675,202.874789,-260.968509,-3348,
Trades,Data,Order,Stocks,USD,CHTR,"2018-03-23, 16:20:00",-,200,315,312.18,-63000,0,63000,0,-564,A;O
Trades,Data,Trade,Stocks,USD,CHTR,"2018-03-23, 16:20:00",--,200,315,312.18,-63000,0,63000,0,-564,A;O
Trades,Data,Order,Stocks,USD,CHTR,"2018-04-20, 16:20:00",-,-200,310,310.94,62000,-1.456,-62770.084913,-33.437561,-188,A;C
Trades,Data,Trade,Stocks,USD,CHTR,"2018-04-20, 16:20:00",--,-200,310,310.94,62000,-1.456,-62770.084913,-33.437561,-188,A;C
Trades,Data,ClosedLot,Stocks,USD,CHTR,2018-03-23,,200,313.850424565,,,,62770.084913,-33.437561,,ST
Trades,SubTotal,,Stocks,USD,CHTR,,,0,,,-1000,-1.456,229.915087,-33.437561,-752,
Trades,Data,Order,Stocks,USD,CMCSA,"2018-03-29, 16:20:00",-,"1,400",35,34.17,-49000,0,49000,0,-1162,A;O
Trades,Data,Trade,Stocks,USD,CMCSA,"2018-03-29, 16:20:00",--,"1,400",35,34.17,-49000,0,49000,0,-1162,A;O
Trades,Data,Order,Stocks,USD,CMCSA,"2018-11-30, 16:20:00",-,"-1,400",38.5,39.15,53900,-0.8673,-48754.863021,5357.258567,-910,A;C
Trades,Data,Trade,Stocks,USD,CMCSA,"2018-11-30, 16:20:00",--,"-1,400",38.5,39.15,53900,-0.8673,-48754.863021,5357.258567,-910,A;C
Trades,Data,ClosedLot,Stocks,USD,CMCSA,2018-03-29,,1400,34.824902158,,,,48754.863021,5357.258567,,ST
Trades,SubTotal,,Stocks,USD,CMCSA,,,0,,,4900,-0.8673,245.136979,5357.258567,-2072,
Trades,Data,Order,Stocks,USD,DG,"2018-02-06, 10:01:06",-,600,96.12,97.6,-57672,-1.5015435,54269.013962,-3404.487582,888,C;P
Trades,Data,Trade,Stocks,USD,DG,"2018-02-06, 10:01:06",NYSE,200,96.12,97.6,-19224,-0.5005145,18089.671321,-1134.829194,296,C;P
Trades,Data,ClosedLot,Stocks,USD,DG,2017-12-15,,-200,90.448356605,,,,-18089.671321,-1134.829194,,ST
Trades,Data,Trade,Stocks,USD,DG,"2018-02-06, 10:01:58",NYSE,2,96.12,97.6,-192.24,-0.005005145,180.896713,-11.348292,2.96,C;P
Trades,Data,ClosedLot,Stocks,USD,DG,2017-12-15,,-2,90.4483565,,,,-180.896713,-11.348292,,ST
Trades,Data,Trade,Stocks,USD,DG,"2018-02-06, 10:01:58",NYSE,43,96.12,97.6,-4133.16,-0.107610618,3889.279334,-243.988277,63.64,C;P
Trades,Data,ClosedLot,Stocks,USD,DG,2017-12-15,,-43,90.448356605,,,,-3889.279334,-243.988277,,ST
Trades,Data,Trade,Stocks,USD,DG,"2018-02-06, 10:01:58",NYSE,100,96.12,97.6,-9612,-0.25025725,9044.83566,-567.414597,148,C;P
Trades,Data,ClosedLot,Stocks,USD,DG,2017-12-15,,-100,90.4483566,,,,-9044.83566,-567.414597,,ST
Trades,Data,Trade,Stocks,USD,DG,"2018-02-06, 10:01:58",NYSE,57,96.12,97.6,-5478.84,-0.142646632,5155.556326,-323.42632,84.36,C;P
Trades,Data,ClosedLot,Stocks,USD,DG,2017-12-15,,-57,90.448356596,,,,-5155.556326,-323.42632,,ST
Trades,Data,Trade,Stocks,USD,DG,"2018-02-06, 10:01:58",NYSE,98,96.12,97.6,-9419.76,-0.245252105,8863.938947,-556.066305,145.04,C;P
Trades,Data,ClosedLot,Stocks,USD,DG,2017-12-15,,-98,90.448356602,,,,-8863.938947,-556.066305,,ST
Trades,Data,Trade,Stocks,USD,DG,"2018-02-06, 10:02:45",NYSE,100,96.12,97.6,-9612,-0.25025725,9044.835661,-567.414597,148,C;P
Trades,Data,ClosedLot,Stocks,USD,DG,2017-12-15,,-100,90.44835661,,,,-9044.835661,-567.414597,,ST
Trades,SubTotal,,Stocks,USD,DG,,,600,,,-57672,-1.5015435,54269.013962,-3404.487582,888,
Trades,Data,Order,Stocks,USD,DHI,"2018-01-12, 16:20:00",-,"1,200",52,51.91,-62400,0,50550.207356,-11615.720188,-108,A;C
Trades,Data,Trade,Stocks,USD,DHI,"2018-01-12, 16:20:00",--,"1,200",52,51.91,-62400,0,50550.207356,-11615.720188,-108,A;C
Trades,Data,ClosedLot,Stocks,USD,DHI,2017-11-03,,-1200,42.125172797,,,,-50550.207356,-11615.720188,,ST
Trades,SubTotal,,Stocks,USD,DHI,,,1200,,,-62400,0,50550.207356,-11615.720188,-108,
Trades,Data,Order,Stocks,USD,DLTR,"2017-12-29, 16:20:00",-,500,108,108.69,-54000,0,52719.005168,-1005.718685,345,A;C
Trades,Data,Trade,Stocks,USD,DLTR,"2017-12-29, 16:20:00",--,500,108,108.69,-54000,0,52719.005168,-1005.718685,345,A;C
Trades,Data,ClosedLot,Stocks,USD,DLTR,2017-12-15,,-500,105.438010336,,,,-52719.005168,-1005.718685,,ST
Trades,SubTotal,,Stocks,USD,DLTR,,,500,,,-54000,0,52719.005168,-1005.718685,345,
Trades,Data,Order,Stocks,USD,FDX,"2018-12-19, 16:20:00",-,300,197.5,159.72,-59250,0,59250,0,-11334,A;O
Trades,Data,Trade,Stocks,USD,FDX,"2018-12-19, 16:20:00",--,300,197.5,159.72,-59250,0,59250,0,-11334,A;O
Trades,SubTotal,,Stocks,USD,FDX,,,300,,,-59250,0,59250,0,-11334,
Trades,Data,Order,Stocks,USD,GE,"2018-01-05, 16:20:00",-,-200,18,18.28,3600,-0.10696,-3976.747554,-363.441837,-56,A;C
Trades,Data,Trade,Stocks,USD,GE,"2018-01-05, 16:20:00",--,-200,18,18.28,3600,-0.10696,-3976.747554,-363.441837,-56,A;C
Trades,Data,ClosedLot,Stocks,USD,GE,2017-11-24,,200,19.88373777,,,,3976.747554,-363.441837,,ST
Trades,SubTotal,,Stocks,USD,GE,,,-200,,,3600,-0.10696,-3976.747554,-363.441837,-56,
Trades,Data,Order,Stocks,USD,KSS,"2018-01-26, 16:20:00",-,-800,65,67.95,52000,-1.2964,-51998.7036,0,-2360,A;O
Trades,Data,Trade,Stocks,USD,KSS,"2018-01-26, 16:20:00",--,-800,65,67.95,52000,-1.2964,-51998.7036,0,-2360,A;O
Trades,Data,Order,Stocks,USD,KSS,"2018-02-06, 10:01:04",-,800,62.07,62.75,-49656,-2.002058,52199.150979,2541.148923,544,C;P
