Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers
Statement,Data,Report Title,"Activity Statement January 1, 2021 - December 31, 2021"
Statement,Data,-,(Capital Market Segment / Futures & Options Segment / Currency Derivatives Segment)
Statement,Data,-,Interactive Brokers (India) Private Limited
Statement,Data,-,MEMBER OF NATIONAL STOCK EXCHANGE OF INDIA LTD.
Statement,Data,-,"SEBI Registration No. INZ000217730, Trading Member Code No. 12880"
Statement,Data,-,Compliance Officer: Bina Shah; Contact: +91-22-61289800; Email: compliance.in@interactivebrokers.com
Statement,Data,-,"Registered & Dealing Off: 502/A, Times Square, Andheri Kurla Road, Andheri East, Mumbai 400059"
Statement,Data,-,Telephone: +91-22-61289888 Fax: +91-22-61289898
Statement,Data,-,Email for investor grievances: help.in@interactivebrokers.com
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Exchange,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,ClosedLot,Stocks,INR,SRFLTD,2021-01-28,,9,5347.370870111,,,,48126.337831,1860.740036,,ST
Trades,Data,Trade,Stocks,INR,SRFLTD,"2021-02-01, 22:48:06",NSE,-21,5554.25,5449.55,116639.25,-3.78494366,-112294.788272,4340.676784,2198.7,C;L;P
Trades,Data,ClosedLot,Stocks,INR,SRFLTD,2021-01-28,,21,5347.370870095,,,,112294.788272,4340.676784,,ST
Trades,Data,Trade,Stocks,INR,SRFLTD,"2021-02-01, 22:48:07",NSE,-18,5554.25,5449.55,99976.5,-3.24423743,-96252.675662,3720.580101,1884.6,C;L;P
Trades,Data,ClosedLot,Stocks,INR,SRFLTD,2021-01-28,,18,5347.370870111,,,,96252.675662,3720.580101,,ST
Trades,Data,Trade,Stocks,INR,SRFLTD,"2021-02-01, 22:48:07",NSE,-17,5554.25,5449.55,94422.25,-3.06400201,-90905.304791,3513.881206,1779.9,C;L;P
Trades,Data,ClosedLot,Stocks,INR,SRFLTD,2021-01-28,,17,5347.370870059,,,,90905.304791,3513.881206,,ST
Trades,Data,Trade,Stocks,INR,SRFLTD,"2021-02-01, 22:48:07",NSE,-8,5554.25,5449.55,44434,-1.4418833,-42778.966961,1653.591156,837.6,C;L;P
Trades,Data,ClosedLot,Stocks,INR,SRFLTD,2021-01-28,,8,5347.370870125,,,,42778.966961,1653.591156,,ST
Trades,Data,Order,Stocks,INR,SRFLTD,"2021-02-03, 03:41:22",-,-5,5994.56,5619.95,29972.8,-8.05261736,-26736.85435,3227.893032,1873.05,C;M;O
Trades,Data,Trade,Stocks,INR,SRFLTD,"2021-02-03, 03:41:22",NSE,-5,5994.56,5619.95,29972.8,-8.05261736,-26736.85435,3227.893032,1873.05,C;M
Trades,Data,ClosedLot,Stocks,INR,SRFLTD,2021-01-28,,5,5347.37087,,,,26736.85435,3227.893032,,ST
Trades,Data,Trade,Stocks,INR,SRFLTD,"2021-02-03, 03:41:22",--,5,5994.56,5619.95,-29972.8,0,29972.8,0,-1873.05,Ca
Trades,Data,Trade,Stocks,INR,SRFLTD,"2021-02-03, 03:41:22",NSE,-5,5994.56,5619.95,29972.8,0,-29972.8,0,1873.05,M;O
Trades,SubTotal,,Stocks,INR,SRFLTD,,,0,,,21483.25,-98.78463147,6624.144989,28008.610355,10756.25,
Trades,Total,,Stocks,INR,,,,,,,21483.25,-98.78463147,6624.144989,28008.610355,10756.25, 
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Exchange,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Equity and Index Options,INR,AARTIIND 25FEB21 1300.0 C,"2021-01-28, 22:45:23",-,-425,14.8,14.65,6290,-30.678766,-6259.321234,0,63.75,O
Trades,Data,Trade,Equity and Index Options,INR,AARTIIND 25FEB21 1300.0 C,"2021-01-28, 22:45:23",NSE,-425,14.8,14.65,6290,-30.678766,-6259.321234,0,63.75,O
Trades,Data,Order,Equity and Index Options,INR,AARTIIND 25FEB21 1300.0 C,"2021-02-25, 07:00:00",-,425,0,0,0,0,6259.321234,6259.321234,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AARTIIND 25FEB21 1300.0 C,"2021-02-25, 07:00:00",--,425,0,0,0,0,6259.321234,6259.321234,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AARTIIND 25FEB21 1300.0 C,2021-01-28,,-425,14.727814668,,,,-6259.321234,6259.321234,,ST
Trades,SubTotal,,Equity and Index Options,INR,AARTIIND 25FEB21 1300.0 C,,,0,,,6290,-30.678766,0,6259.321234,63.75,
Trades,Data,Order,Equity and Index Options,INR,AARTIIND 25FEB21 1320.0 C,"2021-01-28, 22:45:12",-,-425,13.75,9.25,5843.75,-30.17655625,-5813.57344375,0,1912.5,O
Trades,Data,Trade,Equity and Index Options,INR,AARTIIND 25FEB21 1320.0 C,"2021-01-28, 22:45:12",NSE,-425,13.75,9.25,5843.75,-30.17655625,-5813.57344375,0,1912.5,O
Trades,Data,Order,Equity and Index Options,INR,AARTIIND 25FEB21 1320.0 C,"2021-02-25, 07:00:00",-,425,0,0,0,0,5813.573444,5813.573444,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AARTIIND 25FEB21 1320.0 C,"2021-02-25, 07:00:00",--,425,0,0,0,0,5813.573444,5813.573444,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AARTIIND 25FEB21 1320.0 C,2021-01-28,,-425,13.678996339,,,,-5813.573444,5813.573444,,ST
Trades,SubTotal,,Equity and Index Options,INR,AARTIIND 25FEB21 1320.0 C,,,0,,,5843.75,-30.17655625,0.00000025,5813.573444,1912.5,
Trades,Data,Order,Equity and Index Options,INR,AARTIIND 25MAR21 1100.0 P,"2021-03-21, 23:54:21",-,-425,2.5,0,1062.5,-24.7957375,-1037.7042625,0,1062.5,O
Trades,Data,Trade,Equity and Index Options,INR,AARTIIND 25MAR21 1100.0 P,"2021-03-21, 23:54:21",NSE,-425,2.5,0,1062.5,-24.7957375,-1037.7042625,0,1062.5,O
Trades,Data,Order,Equity and Index Options,INR,AARTIIND 25MAR21 1100.0 P,"2021-03-25, 07:00:00",-,425,0,0,0,0,1037.704262,1037.704262,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AARTIIND 25MAR21 1100.0 P,"2021-03-25, 07:00:00",--,425,0,0,0,0,1037.704262,1037.704262,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AARTIIND 25MAR21 1100.0 P,2021-03-21,,-425,2.441657087,,,,-1037.704262,1037.704262,,ST
Trades,SubTotal,,Equity and Index Options,INR,AARTIIND 25MAR21 1100.0 P,,,0,,,1062.5,-24.7957375,-0.0000005,1037.704262,1062.5,
Trades,Data,Order,Equity and Index Options,INR,AARTIIND 27MAY21 1860.0 C,"2021-05-19, 23:50:43",-,-425,11.35,5,4823.75,-29.02864825,-4794.72135175,0,2698.75,O
Trades,Data,Trade,Equity and Index Options,INR,AARTIIND 27MAY21 1860.0 C,"2021-05-19, 23:50:43",NSE,-425,11.35,5,4823.75,-29.02864825,-4794.72135175,0,2698.75,O
Trades,Data,Order,Equity and Index Options,INR,AARTIIND 27MAY21 1860.0 C,"2021-05-27, 07:00:00",-,425,0,0,0,0,4794.721352,4794.721352,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AARTIIND 27MAY21 1860.0 C,"2021-05-27, 07:00:00",--,425,0,0,0,0,4794.721352,4794.721352,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AARTIIND 27MAY21 1860.0 C,2021-05-19,,-425,11.281697299,,,,-4794.721352,4794.721352,,ST
Trades,SubTotal,,Equity and Index Options,INR,AARTIIND 27MAY21 1860.0 C,,,0,,,4823.75,-29.02864825,0.00000025,4794.721352,2698.75,
Trades,Data,Order,Equity and Index Options,INR,AARTIIND 30SEP21 1000.0 C,"2021-09-28, 23:46:31",-,-850,1.75,0.65,1487.5,-25.2740325,-1462.2259675,0,935,O
Trades,Data,Trade,Equity and Index Options,INR,AARTIIND 30SEP21 1000.0 C,"2021-09-28, 23:46:31",NSE,-850,1.75,0.65,1487.5,-25.2740325,-1462.2259675,0,935,O
Trades,Data,Order,Equity and Index Options,INR,AARTIIND 30SEP21 1000.0 C,"2021-09-30, 07:00:00",-,850,0,0,0,0,1462.225968,1462.225968,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,AARTIIND 30SEP21 1000.0 C,"2021-09-30, 07:00:00",--,850,0,0,0,0,1462.225968,1462.225968,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,AARTIIND 30SEP21 1000.0 C,2021-09-28,,-850,1.720265845,,,,-1462.225968,1462.225968,,ST
Trades,SubTotal,,Equity and Index Options,INR,AARTIIND 30SEP21 1000.0 C,,,0,,,1487.5,-25.2740325,0.0000005,1462.225968,935,
Trades,Data,Order,Equity and Index Options,INR,ABFRL 29JUL21 255.0 C,"2021-07-13, 00:47:12",-,"-2,600",1.75,2.3,4550,-28.72057,-4521.27943,0,-1430,O
Trades,Data,Trade,Equity and Index Options,INR,ABFRL 29JUL21 255.0 C,"2021-07-13, 00:47:12",NSE,"-2,600",1.75,2.3,4550,-28.72057,-4521.27943,0,-1430,O
Trades,Data,Order,Equity and Index Options,INR,ABFRL 29JUL21 255.0 C,"2021-07-29, 07:00:00",-,"2,600",0,0,0,0,4521.27943,4521.27943,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ABFRL 29JUL21 255.0 C,"2021-07-29, 07:00:00",--,"2,600",0,0,0,0,4521.27943,4521.27943,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ABFRL 29JUL21 255.0 C,2021-07-13,,-2600,1.738953627,,,,-4521.27943,4521.27943,,ST
Trades,SubTotal,,Equity and Index Options,INR,ABFRL 29JUL21 255.0 C,,,0,,,4550,-28.72057,0,4521.27943,-1430,
Trades,Data,Order,Equity and Index Options,INR,ABFRL 30SEP21 260.0 C,"2021-09-24, 01:03:35",-,"-2,600",1.15,0.85,2990,-26.964946,-2963.035054,0,780,O
Trades,Data,Trade,Equity and Index Options,INR,ABFRL 30SEP21 260.0 C,"2021-09-24, 01:03:35",NSE,"-2,600",1.15,0.85,2990,-26.964946,-2963.035054,0,780,O
Trades,Data,Order,Equity and Index Options,INR,ABFRL 30SEP21 260.0 C,"2021-09-30, 07:00:00",-,"2,600",0,0,0,0,2963.035054,2963.035054,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ABFRL 30SEP21 260.0 C,"2021-09-30, 07:00:00",--,"2,600",0,0,0,0,2963.035054,2963.035054,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ABFRL 30SEP21 260.0 C,2021-09-24,,-2600,1.139628867,,,,-2963.035054,2963.035054,,ST
Trades,SubTotal,,Equity and Index Options,INR,ABFRL 30SEP21 260.0 C,,,0,,,2990,-26.964946,0,2963.035054,780,
Trades,Data,Order,Equity and Index Options,INR,ACC 25FEB21 1820.0 C,"2021-01-28, 22:46:36",-,-500,15.5,5.05,7750,-32.32185,-7717.67815,0,5225,O
Trades,Data,Trade,Equity and Index Options,INR,ACC 25FEB21 1820.0 C,"2021-01-28, 22:46:36",NSE,-500,15.5,5.05,7750,-32.32185,-7717.67815,0,5225,O
Trades,Data,Order,Equity and Index Options,INR,ACC 25FEB21 1820.0 C,"2021-02-25, 07:00:00",-,500,0,0,0,0,7717.67815,7717.67815,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ACC 25FEB21 1820.0 C,"2021-02-25, 07:00:00",--,500,0,0,0,0,7717.67815,7717.67815,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ACC 25FEB21 1820.0 C,2021-01-28,,-500,15.4353563,,,,-7717.67815,7717.67815,,ST
Trades,SubTotal,,Equity and Index Options,INR,ACC 25FEB21 1820.0 C,,,0,,,7750,-32.32185,0,7717.67815,5225,
Trades,Data,Order,Equity and Index Options,INR,ACC 29JUL21 2400.0 C,"2021-07-21, 23:45:04",-,-500,14.05,4.95,7025,-31.505935,-6993.494065,0,4550,O
Trades,Data,Trade,Equity and Index Options,INR,ACC 29JUL21 2400.0 C,"2021-07-21, 23:45:04",NSE,-500,14.05,4.95,7025,-31.505935,-6993.494065,0,4550,O
Trades,Data,Order,Equity and Index Options,INR,ACC 29JUL21 2400.0 C,"2021-07-29, 07:00:00",-,500,0,0,0,0,6993.494065,6993.494065,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ACC 29JUL21 2400.0 C,"2021-07-29, 07:00:00",--,500,0,0,0,0,6993.494065,6993.494065,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ACC 29JUL21 2400.0 C,2021-07-21,,-500,13.98698813,,,,-6993.494065,6993.494065,,ST
Trades,SubTotal,,Equity and Index Options,INR,ACC 29JUL21 2400.0 C,,,0,,,7025,-31.505935,0,6993.494065,4550,
Trades,Data,Order,Equity and Index Options,INR,ACC 25MAR21 1880.0 C,"2021-03-21, 23:50:39",-,-500,4.4,20.4,2200,-26.07588,-2173.92412,0,-8000,O
Trades,Data,Trade,Equity and Index Options,INR,ACC 25MAR21 1880.0 C,"2021-03-21, 23:50:39",NSE,-500,4.4,20.4,2200,-26.07588,-2173.92412,0,-8000,O
Trades,Data,Order,Equity and Index Options,INR,ACC 25MAR21 1880.0 C,"2021-03-25, 07:00:00",-,500,0,0,0,0,2173.92412,2173.92412,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ACC 25MAR21 1880.0 C,"2021-03-25, 07:00:00",--,500,0,0,0,0,2173.92412,2173.92412,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ACC 25MAR21 1880.0 C,2021-03-21,,-500,4.34784824,,,,-2173.92412,2173.92412,,ST
Trades,SubTotal,,Equity and Index Options,INR,ACC 25MAR21 1880.0 C,,,0,,,2200,-26.07588,0,2173.92412,-8000,
Trades,Data,Order,Equity and Index Options,INR,ADANIENT 25FEB21 600.0 C,"2021-02-01, 03:20:25",-,"-2,000",9.1,11,18200,-44.08228,-18155.91772,0,-3800,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIENT 25FEB21 600.0 C,"2021-02-01, 03:20:25",NSE,"-2,000",9.1,11,18200,-44.08228,-18155.91772,0,-3800,O
Trades,Data,Order,Equity and Index Options,INR,ADANIENT 25FEB21 600.0 C,"2021-02-15, 04:46:09",-,"2,000",168.8,162.25,-337600,-244.86304,18155.91772,-319688.94532,-13100,C;L
Trades,Data,Trade,Equity and Index Options,INR,ADANIENT 25FEB21 600.0 C,"2021-02-15, 04:46:09",NSE,"2,000",168.8,162.25,-337600,-244.86304,18155.91772,-319688.94532,-13100,C;L
Trades,Data,ClosedLot,Equity and Index Options,INR,ADANIENT 25FEB21 600.0 C,2021-02-01,,-2000,9.07795886,,,,-18155.91772,-319688.94532,,ST
Trades,SubTotal,,Equity and Index Options,INR,ADANIENT 25FEB21 600.0 C,,,0,,,-319400,-288.94532,0,-319688.94532,-16900,
Trades,Data,Order,Equity and Index Options,INR,ADANIENT 24JUN21 1280.0 P,"2021-06-13, 23:45:00",-,"-1,000",10.65,31.05,10650,-35.58551,-10614.41449,0,-20400,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIENT 24JUN21 1280.0 P,"2021-06-13, 23:45:00",NSE,"-1,000",10.65,31.05,10650,-35.58551,-10614.41449,0,-20400,O
Trades,Data,Order,Equity and Index Options,INR,ADANIENT 24JUN21 1280.0 P,"2021-06-24, 07:00:00",-,"1,000",0,0,0,0,10614.41449,10614.41449,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ADANIENT 24JUN21 1280.0 P,"2021-06-24, 07:00:00",--,"1,000",0,0,0,0,10614.41449,10614.41449,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ADANIENT 24JUN21 1280.0 P,2021-06-13,,-1000,10.61441449,,,,-10614.41449,10614.41449,,ST
Trades,SubTotal,,Equity and Index Options,INR,ADANIENT 24JUN21 1280.0 P,,,0,,,10650,-35.58551,0,10614.41449,-20400,
Trades,Data,Order,Equity and Index Options,INR,ADANIENT 25MAR21 980.0 C,"2021-03-21, 23:57:04",-,"-2,000",2.45,27.9,4900,-29.11446,-4870.88554,0,-50900,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIENT 25MAR21 980.0 C,"2021-03-21, 23:57:04",NSE,"-2,000",2.45,27.9,4900,-29.11446,-4870.88554,0,-50900,O
Trades,Data,Order,Equity and Index Options,INR,ADANIENT 25MAR21 980.0 C,"2021-03-25, 05:41:29",-,"2,000",6.75,1.55,-13500,-32.4479,4870.88554,-8661.56236,-10400,C
Trades,Data,Trade,Equity and Index Options,INR,ADANIENT 25MAR21 980.0 C,"2021-03-25, 05:41:29",NSE,"2,000",6.75,1.55,-13500,-32.4479,4870.88554,-8661.56236,-10400,C
Trades,Data,ClosedLot,Equity and Index Options,INR,ADANIENT 25MAR21 980.0 C,2021-03-21,,-2000,2.43544277,,,,-4870.88554,-8661.56236,,ST
Trades,SubTotal,,Equity and Index Options,INR,ADANIENT 25MAR21 980.0 C,,,0,,,-8600,-61.56236,0,-8661.56236,-61300,
Trades,Data,Order,Equity and Index Options,INR,ADANIENT 27MAY21 1200.0 P,"2021-05-25, 23:54:03",-,"-1,000",3.35,0.45,3350,-27.37009,-3322.62991,0,2900,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIENT 27MAY21 1200.0 P,"2021-05-25, 23:54:03",NSE,"-1,000",3.35,0.45,3350,-27.37009,-3322.62991,0,2900,O
Trades,Data,Order,Equity and Index Options,INR,ADANIENT 27MAY21 1200.0 P,"2021-05-27, 07:00:00",-,"1,000",0,0,0,0,3322.62991,3322.62991,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ADANIENT 27MAY21 1200.0 P,"2021-05-27, 07:00:00",--,"1,000",0,0,0,0,3322.62991,3322.62991,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ADANIENT 27MAY21 1200.0 P,2021-05-25,,-1000,3.32262991,,,,-3322.62991,3322.62991,,ST
Trades,SubTotal,,Equity and Index Options,INR,ADANIENT 27MAY21 1200.0 P,,,0,,,3350,-27.37009,0,3322.62991,2900,
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 29APR21 890.0 C,"2021-04-14, 23:48:45",-,"-2,500",4.7,5.45,11750,-36.82345,-11713.17655,0,-1875,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 29APR21 890.0 C,"2021-04-14, 23:48:45",NSE,"-2,500",4.7,5.45,11750,-36.82345,-11713.17655,0,-1875,O
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 29APR21 890.0 C,"2021-04-29, 07:00:00",-,"2,500",0,0,0,0,11713.17655,11713.17655,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 29APR21 890.0 C,"2021-04-29, 07:00:00",--,"2,500",0,0,0,0,11713.17655,11713.17655,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ADANIPORT 29APR21 890.0 C,2021-04-14,,-2500,4.68527062,,,,-11713.17655,11713.17655,,ST
Trades,SubTotal,,Equity and Index Options,INR,ADANIPORT 29APR21 890.0 C,,,0,,,11750,-36.82345,0,11713.17655,-1875,
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 26AUG21 730.0 C,"2021-08-24, 05:29:27",-,"-1,250",4.25,2.85,5312.5,-29.5786875,-5282.9213125,0,1750,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 26AUG21 730.0 C,"2021-08-24, 05:29:27",NSE,"-1,250",4.25,2.85,5312.5,-29.5786875,-5282.9213125,0,1750,O
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 26AUG21 730.0 C,"2021-08-26, 07:00:00",-,"1,250",0,0,0,0,5282.921312,5282.921312,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 26AUG21 730.0 C,"2021-08-26, 07:00:00",--,"1,250",0,0,0,0,5282.921312,5282.921312,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ADANIPORT 26AUG21 730.0 C,2021-08-24,,-1250,4.22633705,,,,-5282.921312,5282.921312,,ST
Trades,SubTotal,,Equity and Index Options,INR,ADANIPORT 26AUG21 730.0 C,,,0,,,5312.5,-29.5786875,-0.0000005,5282.921312,1750,
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 26AUG21 750.0 C,"2021-08-26, 00:33:56",-,"-1,250",1.1,0,1375,-25.147425,-1349.852575,0,1375,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 26AUG21 750.0 C,"2021-08-26, 00:33:56",NSE,"-1,250",1.1,0,1375,-25.147425,-1349.852575,0,1375,O
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 26AUG21 750.0 C,"2021-08-26, 07:00:00",-,"1,250",0,0,0,0,1349.852575,1349.852575,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 26AUG21 750.0 C,"2021-08-26, 07:00:00",--,"1,250",0,0,0,0,1349.852575,1349.852575,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ADANIPORT 26AUG21 750.0 C,2021-08-26,,-1250,1.07988206,,,,-1349.852575,1349.852575,,ST
Trades,SubTotal,,Equity and Index Options,INR,ADANIPORT 26AUG21 750.0 C,,,0,,,1375,-25.147425,0,1349.852575,1375,
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 29JUL21 620.0 P,"2021-07-27, 23:45:48",-,"-1,250",0.95,0.3,1187.5,-24.9364125,-1162.5635875,0,812.5,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 29JUL21 620.0 P,"2021-07-27, 23:45:48",NSE,"-1,250",0.95,0.3,1187.5,-24.9364125,-1162.5635875,0,812.5,O
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 29JUL21 620.0 P,"2021-07-29, 07:00:00",-,"1,250",0,0,0,0,1162.563588,1162.563588,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 29JUL21 620.0 P,"2021-07-29, 07:00:00",--,"1,250",0,0,0,0,1162.563588,1162.563588,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ADANIPORT 29JUL21 620.0 P,2021-07-27,,-1250,0.93005087,,,,-1162.563588,1162.563588,,ST
Trades,SubTotal,,Equity and Index Options,INR,ADANIPORT 29JUL21 620.0 P,,,0,,,1187.5,-24.9364125,0.0000005,1162.563588,812.5,
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 24JUN21 970.0 C,"2021-06-01, 23:51:49",-,"-1,250",5.35,4.45,6687.5,-31.1261125,-6656.3738875,0,1125,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 24JUN21 970.0 C,"2021-06-01, 23:51:49",NSE,"-1,250",5.35,4.45,6687.5,-31.1261125,-6656.3738875,0,1125,O
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 24JUN21 970.0 C,"2021-06-24, 07:00:00",-,"1,250",0,0,0,0,6656.373887,6656.373887,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 24JUN21 970.0 C,"2021-06-24, 07:00:00",--,"1,250",0,0,0,0,6656.373887,6656.373887,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ADANIPORT 24JUN21 970.0 C,2021-06-01,,-1250,5.32509911,,,,-6656.373887,6656.373887,,ST
Trades,SubTotal,,Equity and Index Options,INR,ADANIPORT 24JUN21 970.0 C,,,0,,,6687.5,-31.1261125,-0.0000005,6656.373887,1125,
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 25MAR21 750.0 C,"2021-03-22, 00:23:00",-,"-2,500",2.4,6.4,6000,-30.3524,-5969.6476,0,-10000,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 25MAR21 750.0 C,"2021-03-22, 00:23:00",NSE,"-2,500",2.4,6.4,6000,-30.3524,-5969.6476,0,-10000,O
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 25MAR21 750.0 C,"2021-03-25, 07:00:00",-,"2,500",0,0,0,0,5969.6476,5969.6476,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 25MAR21 750.0 C,"2021-03-25, 07:00:00",--,"2,500",0,0,0,0,5969.6476,5969.6476,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ADANIPORT 25MAR21 750.0 C,2021-03-22,,-2500,2.38785904,,,,-5969.6476,5969.6476,,ST
Trades,SubTotal,,Equity and Index Options,INR,ADANIPORT 25MAR21 750.0 C,,,0,,,6000,-30.3524,0,5969.6476,-10000,
Trades,Data,Order,Equity and Index Options,INR,ADANIPORT 27MAY21 930.0 C,"2021-05-07, 03:25:51",-,"-1,250",5.1,4.45,6375,-30.774425,-6344.225575,0,812.5,O
Trades,Data,Trade,Equity and Index Options,INR,ADANIPORT 27MAY21 930.0 C,"2021-05-07, 03:25:51",NSE,"-1,250",5.1,4.45,6375,-30.774425,-6344.225575,0,812.5,O
