Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers
Statement,Data,Report Title,"Activity Statement June 22, 2017 - December 29, 2017"
Statement,Data,-,(Capital Market Segment / Futures & Options Segment / Currency Derivatives Segment)
Statement,Data,-,Interactive Brokers (India) Private Limited
Statement,Data,-,MEMBER OF NATIONAL STOCK EXCHANGE OF INDIA LTD.
Statement,Data,-,"SEBI Registration No. INZ000217730, Trading Member Code No. 12880"
Statement,Data,-,Compliance Officer: Bina Shah; Contact: +91-22-61289800; Email: compliance.in@interactivebrokers.com
Statement,Data,-,"Registered & Dealing Off: 502/A, Times Square, Andheri Kurla Road, Andheri East, Mumbai 400059"
Statement,Data,-,Telephone: +91-22-61289888 Fax: +91-22-61289898
Statement,Data,-,Email for investor grievances: help.in@interactivebrokers.com
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Open,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Equity and Index Options,INR,AXISBANK 25JAN18 610.0 C,-,-9600,1,2.794433667,-26826.5632,4.15,-39840,-13013.4368,
Open Positions,Data,Lot,Equity and Index Options,INR,AXISBANK 25JAN18 610.0 C,"2017-12-28, 23:20:42",-1200,,2.796892,-3356.2704,4.15,-4980,-1623.7296,ST
Open Positions,Data,Lot,Equity and Index Options,INR,AXISBANK 25JAN18 610.0 C,"2017-12-28, 23:16:40",-3600,,2.796892,-10068.8112,4.15,-14940,-4871.1888,ST
Open Positions,Data,Lot,Equity and Index Options,INR,AXISBANK 25JAN18 610.0 C,"2017-12-28, 23:16:28",-4800,,2.791975333,-13401.4816,4.15,-19920,-6518.5184,ST
Open Positions,Data,Summary,Equity and Index Options,INR,GRANULES 25JAN18 160.0 C,-,-40000,1,1.098189,-43927.56,1,-40000,3927.56,
Open Positions,Data,Lot,Equity and Index Options,INR,GRANULES 25JAN18 160.0 C,"2017-12-28, 22:46:47",-20000,,1.098779,-21975.58,1,-20000,1975.58,ST
Open Positions,Data,Lot,Equity and Index Options,INR,GRANULES 25JAN18 160.0 C,"2017-12-28, 22:46:20",-20000,,1.097599,-21951.98,1,-20000,1951.98,ST
Open Positions,Data,Summary,Equity and Index Options,INR,HCC 25JAN18 52.5 C,-,-15000,1,0.497871667,-7468.075,0.4,-6000,1468.075,
Open Positions,Data,Lot,Equity and Index Options,INR,HCC 25JAN18 52.5 C,"2017-12-27, 22:47:05",-15000,,0.497871667,-7468.075,0.4,-6000,1468.075,ST
Open Positions,Data,Summary,Equity and Index Options,INR,IFCI 25JAN18 35.0 C,-,-176000,1,0.549255409,-96668.952,1.2,-211200,-114531.048,
Open Positions,Data,Lot,Equity and Index Options,INR,IFCI 25JAN18 35.0 C,"2017-12-28, 22:45:22",-22000,,0.5493895,-12086.569,1.2,-26400,-14313.431,ST
Open Positions,Data,Lot,Equity and Index Options,INR,IFCI 25JAN18 35.0 C,"2017-12-28, 22:45:21",-22000,,0.5493895,-12086.569,1.2,-26400,-14313.431,ST
Open Positions,Data,Lot,Equity and Index Options,INR,IFCI 25JAN18 35.0 C,"2017-12-28, 22:45:16",-22000,,0.5493895,-12086.569,1.2,-26400,-14313.431,ST
Open Positions,Data,Lot,Equity and Index Options,INR,IFCI 25JAN18 35.0 C,"2017-12-28, 22:45:13",-22000,,0.548316773,-12062.969,1.2,-26400,-14337.031,ST
Open Positions,Data,Lot,Equity and Index Options,INR,IFCI 25JAN18 35.0 C,"2017-12-28, 22:45:13",-88000,,0.5493895,-48346.276,1.2,-105600,-57253.724,ST
Open Positions,Data,Summary,Equity and Index Options,INR,INFY 25JAN18 1140.0 C,-,-3600,1,5.337505944,-19215.0214,6.25,-22500,-3284.9786,
Open Positions,Data,Lot,Equity and Index Options,INR,INFY 25JAN18 1140.0 C,"2017-12-28, 23:57:05",-600,,5.3440615,-3206.4369,6.25,-3750,-543.5631,ST
Open Positions,Data,Lot,Equity and Index Options,INR,INFY 25JAN18 1140.0 C,"2017-12-28, 23:56:11",-600,,5.3440615,-3206.4369,6.25,-3750,-543.5631,ST
Open Positions,Data,Lot,Equity and Index Options,INR,INFY 25JAN18 1140.0 C,"2017-12-28, 23:56:00",-1200,,5.3440615,-6412.8738,6.25,-7500,-1087.1262,ST
Open Positions,Data,Lot,Equity and Index Options,INR,INFY 25JAN18 1140.0 C,"2017-12-28, 23:55:18",-600,,5.3440615,-3206.4369,6.25,-3750,-543.5631,ST
Open Positions,Data,Lot,Equity and Index Options,INR,INFY 25JAN18 1140.0 C,"2017-12-28, 23:41:51",-600,,5.304728167,-3182.8369,6.25,-3750,-567.1631,ST
Open Positions,Data,Summary,Equity and Index Options,INR,IOC 25JAN18 360.0 P,-,-9000,1,2.244880278,-20203.9225,1.9,-17100,3103.9225,
Open Positions,Data,Lot,Equity and Index Options,INR,IOC 25JAN18 360.0 P,"2017-12-29, 01:28:21",-6000,,2.2475025,-13485.015,1.9,-11400,2085.015,ST
Open Positions,Data,Lot,Equity and Index Options,INR,IOC 25JAN18 360.0 P,"2017-12-29, 01:27:38",-1500,,2.2475025,-3371.25375,1.9,-2850,521.25375,ST
Open Positions,Data,Lot,Equity and Index Options,INR,IOC 25JAN18 360.0 P,"2017-12-29, 01:27:13",-1500,,2.231769167,-3347.65375,1.9,-2850,497.65375,ST
Open Positions,Data,Summary,Equity and Index Options,INR,JPASSOCIA 25JAN18 30.0 C,-,-238000,1,0.49934584,-118844.31,1.5,-357000,-238155.69,
Open Positions,Data,Lot,Equity and Index Options,INR,JPASSOCIA 25JAN18 30.0 C,"2017-12-28, 22:45:47",-68000,,0.499445,-33962.26,1.5,-102000,-68037.74,ST
Open Positions,Data,Lot,Equity and Index Options,INR,JPASSOCIA 25JAN18 30.0 C,"2017-12-28, 22:45:44",-68000,,0.499445,-33962.26,1.5,-102000,-68037.74,ST
Open Positions,Data,Lot,Equity and Index Options,INR,JPASSOCIA 25JAN18 30.0 C,"2017-12-28, 22:45:43",-68000,,0.499445,-33962.26,1.5,-102000,-68037.74,ST
Open Positions,Data,Lot,Equity and Index Options,INR,JPASSOCIA 25JAN18 30.0 C,"2017-12-28, 22:45:01",-34000,,0.498750882,-16957.53,1.5,-51000,-34042.47,ST
Open Positions,Data,Summary,Equity and Index Options,INR,JSWENERGY 25JAN18 110.0 C,-,-8500,1,0.746391029,-6344.32375,0.65,-5525,819.32375,
Open Positions,Data,Lot,Equity and Index Options,INR,JSWENERGY 25JAN18 110.0 C,"2017-12-29, 04:08:42",-8500,,0.746391029,-6344.32375,0.65,-5525,819.32375,ST
Open Positions,Data,Summary,Equity and Index Options,INR,JUBLFOOD 25JAN18 1950.0 C,-,-4000,1,20.2216225,-80886.49,21.05,-84200,-3313.51,
Open Positions,Data,Lot,Equity and Index Options,INR,JUBLFOOD 25JAN18 1950.0 C,"2017-12-27, 23:08:58",-500,,20.2275225,-10113.76125,21.05,-10525,-411.23875,ST
Open Positions,Data,Lot,Equity and Index Options,INR,JUBLFOOD 25JAN18 1950.0 C,"2017-12-27, 22:53:20",-500,,20.2275225,-10113.76125,21.05,-10525,-411.23875,ST
Open Positions,Data,Lot,Equity and Index Options,INR,JUBLFOOD 25JAN18 1950.0 C,"2017-12-27, 22:53:08",-500,,20.2275225,-10113.76125,21.05,-10525,-411.23875,ST
Open Positions,Data,Lot,Equity and Index Options,INR,JUBLFOOD 25JAN18 1950.0 C,"2017-12-27, 22:48:39",-500,,20.2275225,-10113.76125,21.05,-10525,-411.23875,ST
Open Positions,Data,Lot,Equity and Index Options,INR,JUBLFOOD 25JAN18 1950.0 C,"2017-12-27, 22:48:39",-500,,20.2275225,-10113.76125,21.05,-10525,-411.23875,ST
Open Positions,Data,Lot,Equity and Index Options,INR,JUBLFOOD 25JAN18 1950.0 C,"2017-12-27, 22:48:34",-1000,,20.2039225,-20203.9225,21.05,-21050,-846.0775,ST
Open Positions,Data,Lot,Equity and Index Options,INR,JUBLFOOD 25JAN18 1950.0 C,"2017-12-27, 22:48:34",-500,,20.2275225,-10113.76125,21.05,-10525,-411.23875,ST
Open Positions,Data,Summary,Equity and Index Options,INR,KTKBANK 25JAN18 135.0 P,-,-30400,1,0.948169184,-28824.3432,0.8,-24320,4504.3432,
Open Positions,Data,Lot,Equity and Index Options,INR,KTKBANK 25JAN18 135.0 P,"2017-12-28, 22:56:17",-3800,,0.9489455,-3605.9929,0.8,-3040,565.9929,ST
Open Positions,Data,Lot,Equity and Index Options,INR,KTKBANK 25JAN18 135.0 P,"2017-12-28, 22:56:04",-3800,,0.9489455,-3605.9929,0.8,-3040,565.9929,ST
Open Positions,Data,Lot,Equity and Index Options,INR,KTKBANK 25JAN18 135.0 P,"2017-12-28, 22:56:00",-3800,,0.9489455,-3605.9929,0.8,-3040,565.9929,ST
Open Positions,Data,Lot,Equity and Index Options,INR,KTKBANK 25JAN18 135.0 P,"2017-12-28, 22:55:15",-3800,,0.9489455,-3605.9929,0.8,-3040,565.9929,ST
Open Positions,Data,Lot,Equity and Index Options,INR,KTKBANK 25JAN18 135.0 P,"2017-12-28, 22:54:48",-3800,,0.9489455,-3605.9929,0.8,-3040,565.9929,ST
Open Positions,Data,Lot,Equity and Index Options,INR,KTKBANK 25JAN18 135.0 P,"2017-12-28, 22:54:34",-3800,,0.9489455,-3605.9929,0.8,-3040,565.9929,ST
Open Positions,Data,Lot,Equity and Index Options,INR,KTKBANK 25JAN18 135.0 P,"2017-12-28, 22:54:28",-7600,,0.945840237,-7188.3858,0.8,-6080,1108.3858,ST
Open Positions,Data,Summary,Equity and Index Options,INR,LT 25JAN18 1360.0 C,-,-6750,1,6.289510704,-42454.19725,5,-33750,8704.19725,
Open Positions,Data,Lot,Equity and Index Options,INR,LT 25JAN18 1360.0 C,"2017-12-28, 22:46:35",-3750,,6.293007,-23598.77625,5,-18750,4848.77625,ST
Open Positions,Data,Lot,Equity and Index Options,INR,LT 25JAN18 1360.0 C,"2017-12-28, 22:46:23",-750,,6.293007,-4719.75525,5,-3750,969.75525,ST
Open Positions,Data,Lot,Equity and Index Options,INR,LT 25JAN18 1360.0 C,"2017-12-28, 22:46:23",-750,,6.293007,-4719.75525,5,-3750,969.75525,ST
Open Positions,Data,Lot,Equity and Index Options,INR,LT 25JAN18 1360.0 C,"2017-12-28, 22:46:23",-750,,6.293007,-4719.75525,5,-3750,969.75525,ST
Open Positions,Data,Lot,Equity and Index Options,INR,LT 25JAN18 1360.0 C,"2017-12-28, 22:45:25",-750,,6.261540333,-4696.15525,5,-3750,946.15525,ST
Open Positions,Data,Summary,Equity and Index Options,INR,RPOWER 25JAN18 55.0 C,-,-104000,1,0.798885077,-83084.048,1.95,-202800,-119715.952,
Open Positions,Data,Lot,Equity and Index Options,INR,RPOWER 25JAN18 55.0 C,"2017-12-28, 02:29:43",-91000,,0.799112,-72719.192,1.95,-177450,-104730.808,ST
Open Positions,Data,Lot,Equity and Index Options,INR,RPOWER 25JAN18 55.0 C,"2017-12-28, 02:29:35",-13000,,0.797296615,-10364.856,1.95,-25350,-14985.144,ST
Open Positions,Data,Summary,Equity and Index Options,INR,WOCKPHARM 25JAN18 1080.0 C,-,-6300,1,5.240426468,-33014.68675,9.8,-61740,-28725.31325,
Open Positions,Data,Lot,Equity and Index Options,INR,WOCKPHARM 25JAN18 1080.0 C,"2017-12-28, 22:45:13",-900,,5.2441725,-4719.75525,9.8,-8820,-4100.24475,ST
Open Positions,Data,Lot,Equity and Index Options,INR,WOCKPHARM 25JAN18 1080.0 C,"2017-12-28, 22:45:01",-1800,,5.231061389,-9415.9105,9.8,-17640,-8224.0895,ST
Open Positions,Data,Lot,Equity and Index Options,INR,WOCKPHARM 25JAN18 1080.0 C,"2017-12-28, 22:45:01",-3600,,5.2441725,-18879.021,9.8,-35280,-16400.979,ST
Open Positions,Total,,Equity and Index Options,INR,,,,,,-607762.49305,,-1105975,-498212.50695,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Exchange,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Equity and Index Options,INR,BRITANNIA 30NOV17 5050.0 C,"2017-11-22, 23:06:47",-,"1,000",9.9,9.9,-9900,-29.639,32939.77,23010.131,0,C
Trades,Data,Trade,Equity and Index Options,INR,BRITANNIA 30NOV17 5050.0 C,"2017-11-22, 23:06:47",NSE,"1,000",9.9,9.9,-9900,-29.639,32939.77,23010.131,0,C
Trades,Data,ClosedLot,Equity and Index Options,INR,BRITANNIA 30NOV17 5050.0 C,2017-11-05,,-1000,32.93977,,,,-32939.77,23010.131,,ST
Trades,SubTotal,,Equity and Index Options,INR,BRITANNIA 30NOV17 5050.0 C,,,0,,,23100,-89.869,0,23010.131,0,
Trades,Data,Order,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,"2017-11-03, 00:11:40",-,"-8,000",2.2,2,17600,-43.136,-17556.864,0,1600,O;P
Trades,Data,Trade,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,"2017-11-03, 00:11:40",NSE,"-3,200",2.2,2,7040,-31.4144,-7008.5856,0,640,O;P
Trades,Data,Trade,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,"2017-11-03, 00:11:45",NSE,"-1,600",2.2,2,3520,-3.9072,-3516.0928,0,320,O;P
Trades,Data,Trade,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,"2017-11-03, 00:11:47",NSE,"-1,600",2.2,2,3520,-3.9072,-3516.0928,0,320,O;P
Trades,Data,Trade,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,"2017-11-03, 00:11:50",NSE,"-1,600",2.2,2,3520,-3.9072,-3516.0928,0,320,O;P
Trades,Data,Order,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,"2017-11-28, 02:58:44",-,"3,200",0.6,0.65,-1920,-24.7712,7008.5856,5063.8144,160,C
Trades,Data,Trade,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,"2017-11-28, 02:58:44",NSE,"3,200",0.6,0.65,-1920,-24.7712,7008.5856,5063.8144,160,C
Trades,Data,ClosedLot,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,2017-11-03,,-3200,2.190183,,,,-7008.5856,5063.8144,,ST
Trades,Data,Order,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,"2017-11-28, 23:08:15",-,"4,800",0.6,0.4,-2880,-25.3568,10548.2784,7642.921599,-960,C
Trades,Data,Trade,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,"2017-11-28, 23:08:15",NSE,"4,800",0.6,0.4,-2880,-25.3568,10548.2784,7642.921599,-960,C
Trades,Data,ClosedLot,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,2017-11-03,,-4800,2.197558,,,,-10548.2784,7642.921599,,ST
Trades,SubTotal,,Equity and Index Options,INR,CADILAHC 30NOV17 420.0 P,,,0,,,12800,-93.264,0,12706.735999,800,
Trades,Data,Order,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,"2017-12-17, 22:45:16",-,"-18,504",1.55,0.45,28681.2,-55.436132,-28625.763868,0,20354.4,O;P
Trades,Data,Trade,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,"2017-12-17, 22:45:16",NSE,"-3,084",1.55,0.45,4780.2,-28.906022,-4751.293978,0,3392.4,O;P
Trades,Data,Trade,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,"2017-12-17, 22:45:56",NSE,"-3,084",1.55,0.45,4780.2,-5.306022,-4774.893978,0,3392.4,O;P
Trades,Data,Trade,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,"2017-12-17, 22:46:47",NSE,"-12,336",1.55,0.45,19120.8,-21.224088,-19099.575912,0,13569.6,O;P
Trades,Data,Order,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,"2017-12-26, 02:16:18",-,"18,504",0.1,0.1,-1850.4,-24.728744,28625.763868,26750.635124,0,C;P
Trades,Data,Trade,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,"2017-12-26, 02:16:18",NSE,"6,168",0.1,0.1,-616.8,-23.976248,9526.187956,8885.411708,0,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,2017-12-17,,-6168,1.5444533,,,,-9526.187956,8885.411708,,ST
Trades,Data,Trade,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,"2017-12-26, 04:29:17",NSE,"6,168",0.1,0.1,-616.8,-0.376248,9549.787956,8932.611708,0,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,2017-12-17,,-6168,1.5482795,,,,-9549.787956,8932.611708,,ST
Trades,Data,Trade,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,"2017-12-26, 04:58:58",NSE,"6,168",0.1,0.1,-616.8,-0.376248,9549.787956,8932.611708,0,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,2017-12-17,,-6168,1.5482795,,,,-9549.787956,8932.611708,,ST
Trades,SubTotal,,Equity and Index Options,INR,CANBK 28DEC17 320.0 P,,,0,,,26830.8,-80.164876,0,26750.635124,20354.4,
Trades,Data,Order,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-09-29, 05:39:24",-,"-30,840",2.585,2.55,79721.4,-112.090754,-79609.309246,0,1079.4,O;P
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-09-29, 05:39:24",NSE,"-3,084",2.65,2.55,8172.6,-32.671586,-8139.928414,0,308.4,O;P
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-09-29, 05:39:24",NSE,"-15,420",2.6,2.55,40092,-44.50212,-40047.49788,0,771,O;P
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-09-29, 05:39:24",NSE,"-12,336",2.55,2.55,31456.8,-34.917048,-31421.882952,0,0,O;P
Trades,Data,Order,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-23, 00:09:22",-,"3,084",0.2,0.25,-616.8,-23.976248,8139.928414,7499.152166,154.2,C
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-23, 00:09:22",NSE,"3,084",0.2,0.25,-616.8,-23.976248,8139.928414,7499.152166,154.2,C
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,2017-09-29,,-3084,2.639406101,,,,-8139.928414,7499.152166,,ST
Trades,Data,Order,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-23, 23:54:23",-,"27,756",0.2,0.15,-5551.2,-26.986232,71469.380832,65891.1946,-1387.8,C;P
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-23, 23:54:23",NSE,"3,084",0.2,0.15,-616.8,-23.976248,8009.499576,7368.723328,-154.2,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,2017-09-29,,-3084,2.597114,,,,-8009.499576,7368.723328,,ST
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-24, 00:04:44",NSE,"3,084",0.2,0.15,-616.8,-0.376248,8009.499576,7392.323328,-154.2,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,2017-09-29,,-3084,2.597114,,,,-8009.499576,7392.323328,,ST
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-24, 00:09:05",NSE,"3,084",0.2,0.15,-616.8,-0.376248,8009.499576,7392.323328,-154.2,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,2017-09-29,,-3084,2.597114,,,,-8009.499576,7392.323328,,ST
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-24, 00:11:00",NSE,"3,084",0.2,0.15,-616.8,-0.376248,8009.499576,7392.323328,-154.2,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,2017-09-29,,-3084,2.597114,,,,-8009.499576,7392.323328,,ST
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-24, 00:17:57",NSE,"3,084",0.2,0.15,-616.8,-0.376248,8009.499576,7392.323328,-154.2,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,2017-09-29,,-3084,2.597114,,,,-8009.499576,7392.323328,,ST
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-24, 00:19:19",NSE,"3,084",0.2,0.15,-616.8,-0.376248,7855.470738,7238.29449,-154.2,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,2017-09-29,,-3084,2.5471695,,,,-7855.470738,7238.29449,,ST
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-24, 00:21:32",NSE,"3,084",0.2,0.15,-616.8,-0.376248,7855.470738,7238.29449,-154.2,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,2017-09-29,,-3084,2.5471695,,,,-7855.470738,7238.29449,,ST
Trades,Data,Trade,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,"2017-10-24, 00:23:59",NSE,"6,168",0.2,0.15,-1233.6,-0.752496,15710.941476,14476.58898,-308.4,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,2017-09-29,,-6168,2.5471695,,,,-15710.941476,14476.58898,,ST
Trades,SubTotal,,Equity and Index Options,INR,CANBK 26OCT17 280.0 P,,,0,,,73553.4,-163.053234,-0,73390.346766,-154.2,
Trades,Data,Order,Equity and Index Options,INR,CASTROLIN 31AUG17 360.0 P,"2017-08-23, 23:45:09",-,"-5,600",1,0.5,5600,-29.816,-5570.184,0,2800,O;P
Trades,Data,Trade,Equity and Index Options,INR,CASTROLIN 31AUG17 360.0 P,"2017-08-23, 23:45:09",NSE,"-1,400",1,0.5,1400,-25.154,-1374.846,0,700,O;P
Trades,Data,Trade,Equity and Index Options,INR,CASTROLIN 31AUG17 360.0 P,"2017-08-23, 23:45:10",NSE,"-1,400",1,0.5,1400,-1.554,-1398.446,0,700,O;P
Trades,Data,Trade,Equity and Index Options,INR,CASTROLIN 31AUG17 360.0 P,"2017-08-23, 23:45:11",NSE,"-1,400",1,0.5,1400,-1.554,-1398.446,0,700,O;P
Trades,Data,Trade,Equity and Index Options,INR,CASTROLIN 31AUG17 360.0 P,"2017-08-23, 23:45:16",NSE,"-1,400",1,0.5,1400,-1.554,-1398.446,0,700,O;P
Trades,Data,Order,Equity and Index Options,INR,CASTROLIN 31AUG17 360.0 P,"2017-08-31, 07:00:00",-,"5,600",0,0,0,0,5570.184,5570.184,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,CASTROLIN 31AUG17 360.0 P,"2017-08-31, 07:00:00",--,"5,600",0,0,0,0,5570.184,5570.184,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,CASTROLIN 31AUG17 360.0 P,2017-08-23,,-5600,0.994675714,,,,-5570.184,5570.184,,ST
Trades,SubTotal,,Equity and Index Options,INR,CASTROLIN 31AUG17 360.0 P,,,0,,,5600,-29.816,0,5570.184,2800,
Trades,Data,Order,Equity and Index Options,INR,CASTROLIN 30NOV17 465.0 C,"2017-11-05, 22:45:15",-,"-7,000",2.9,2.9,20300,-46.133,-20253.867,0,0,O;P
Trades,Data,Trade,Equity and Index Options,INR,CASTROLIN 30NOV17 465.0 C,"2017-11-05, 22:45:15",NSE,"-1,400",2.9,2.9,4060,-28.1066,-4031.8934,0,0,O;P
Trades,Data,Trade,Equity and Index Options,INR,CASTROLIN 30NOV17 465.0 C,"2017-11-05, 22:45:15",NSE,"-5,600",2.9,2.9,16240,-18.0264,-16221.9736,0,0,O;P
Trades,Data,Order,Equity and Index Options,INR,CASTROLIN 30NOV17 465.0 C,"2017-11-26, 22:45:07",-,"1,400",0.15,0.15,-210,-23.7281,4031.8934,3798.1653,0,C
Trades,Data,Trade,Equity and Index Options,INR,CASTROLIN 30NOV17 465.0 C,"2017-11-26, 22:45:07",NSE,"1,400",0.15,0.15,-210,-23.7281,4031.8934,3798.1653,0,C
Trades,Data,ClosedLot,Equity and Index Options,INR,CASTROLIN 30NOV17 465.0 C,2017-11-05,,-1400,2.879923857,,,,-4031.8934,3798.1653,,ST
Trades,Data,Order,Equity and Index Options,INR,CASTROLIN 30NOV17 465.0 C,"2017-11-28, 23:08:52",-,"5,600",0.15,0.15,-840,-24.1124,16221.9736,15357.8612,0,C
Trades,Data,Trade,Equity and Index Options,INR,CASTROLIN 30NOV17 465.0 C,"2017-11-28, 23:08:52",NSE,"5,600",0.15,0.15,-840,-24.1124,16221.9736,15357.8612,0,C
Trades,Data,ClosedLot,Equity and Index Options,INR,CASTROLIN 30NOV17 465.0 C,2017-11-05,,-5600,2.896781,,,,-16221.9736,15357.8612,,ST
Trades,SubTotal,,Equity and Index Options,INR,CASTROLIN 30NOV17 465.0 C,,,0,,,19250,-93.9735,0,19156.0265,0,
Trades,Data,Order,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,"2017-11-05, 22:45:15",-,"-2,750",4.85,5,13337.5,-38.404625,-13299.095375,0,-412.5,O;P
Trades,Data,Trade,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,"2017-11-05, 22:45:15",NSE,"-1,100",4.85,5,5335,-29.52185,-5305.47815,0,-165,O;P
Trades,Data,Trade,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,"2017-11-05, 22:45:15",NSE,"-1,100",4.85,5,5335,-5.92185,-5329.07815,0,-165,O;P
Trades,Data,Trade,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,"2017-11-05, 22:45:15",NSE,-550,4.85,5,2667.5,-2.960925,-2664.539075,0,-82.5,O;P
Trades,Data,Order,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,"2017-11-08, 02:20:48",-,"2,750",1.85,1.85,-5087.5,-26.703375,13299.095375,8184.892,0,C;P
Trades,Data,Trade,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,"2017-11-08, 02:20:48",NSE,550,1.85,1.85,-1017.5,-24.220675,2652.739075,1611.0184,0,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,2017-11-05,,-550,4.823161955,,,,-2652.739075,1611.0184,,ST
Trades,Data,Trade,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,"2017-11-08, 02:41:42",NSE,550,1.85,1.85,-1017.5,-0.620675,2652.739075,1634.6184,0,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,2017-11-05,,-550,4.823161955,,,,-2652.739075,1634.6184,,ST
Trades,Data,Trade,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,"2017-11-08, 02:55:41",NSE,550,1.85,1.85,-1017.5,-0.620675,2664.539075,1646.4184,0,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,2017-11-05,,-550,4.8446165,,,,-2664.539075,1646.4184,,ST
Trades,Data,Trade,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,"2017-11-08, 03:01:39",NSE,550,1.85,1.85,-1017.5,-0.620675,2664.539075,1646.4184,0,C;P
Trades,Data,ClosedLot,Equity and Index Options,INR,CENTURYTE 30NOV17 1600.0 C,2017-11-05,,-550,4.8446165,,,,-2664.539075,1646.4184,,ST
