Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers
Statement,Data,Report Title,"Activity Statement January 1, 2020 - December 31, 2020"
Statement,Data,-,(Capital Market Segment / Futures & Options Segment / Currency Derivatives Segment)
Statement,Data,-,Interactive Brokers (India) Private Limited
Statement,Data,-,MEMBER OF NATIONAL STOCK EXCHANGE OF INDIA LTD.
Statement,Data,-,"SEBI Registration No. INZ000217730, Trading Member Code No. 12880"
Statement,Data,-,Compliance Officer: Bina Shah; Contact: +91-22-61289800; Email: compliance.in@interactivebrokers.com
Statement,Data,-,"Registered & Dealing Off: 502/A, Times Square, Andheri Kurla Road, Andheri East, Mumbai 400059"
Statement,Data,-,Telephone: +91-22-61289888 Fax: +91-22-61289898
Statement,Data,-,Email for investor grievances: help.in@interactivebrokers.com
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Exchange,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Trade,Stocks,INR,ACL,"2020-09-29, 01:56:34",NSE,-176,214.3,216.65,37716.8,-1.44643928,-35081.757275,2633.596286,-413.6,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ACL,2020-09-24,,176,199.328166335,,,,35081.757275,2633.596286,,ST
Trades,Data,Trade,Stocks,INR,ACL,"2020-09-29, 01:56:34",NSE,-334,214.3,216.65,71576.2,-2.74494727,-66575.607555,4997.847497,-784.9,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ACL,2020-09-24,,334,199.328166332,,,,66575.607555,4997.847497,,ST
Trades,SubTotal,,Stocks,INR,ACL,,,0,,,43070.5,-74.87175369,2042.111,45037.739245,-12129.5,
Trades,Data,Order,Stocks,INR,ADANIPOWER,"2020-02-27, 07:00:00",-,"10,000",57,52.8,-570000,-45.4595,570045.4595,0,-42000,A;O
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-02-27, 07:00:00",--,"10,000",57,52.8,-570000,-45.4595,570045.4595,0,-42000,A;O
Trades,Data,Order,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",-,"-10,000",48.75,48.9,487500,-42.295626,-562089.3395,-74631.635128,-1500,C;L;P
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-20,48.75,48.9,975,-7.11739125,-1124.178679,-156.29607,-3,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,20,56.20893395,,,,1124.178679,-156.29607,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-300,48.75,48.9,14625,-0.56086875,-16862.680185,-2238.241054,-45,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,300,56.20893395,,,,16862.680185,-2238.241054,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-20,48.75,48.9,975,-0.03739125,-1124.178679,-149.21607,-3,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,20,56.20893395,,,,1124.178679,-149.21607,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-2,48.75,48.9,97.5,-0.00373913,-112.417868,-14.921607,-0.3,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,2,56.208934,,,,112.417868,-14.921607,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-1,48.75,48.9,48.75,-0.00186956,-56.208934,-7.460804,-0.15,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,1,56.208934,,,,56.208934,-7.460804,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,"-3,210",48.75,48.9,156487.5,-19.35992862,-180430.677979,-23962.537908,-481.5,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,3210,56.20893395,,,,180430.677979,-23962.537908,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-1,48.75,48.9,48.75,-0.00762256,-56.208934,-7.466557,-0.15,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,1,56.208934,,,,56.208934,-7.466557,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-19,48.75,48.9,926.25,-0.14481869,-1067.969745,-141.864564,-2.85,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,19,56.208933947,,,,1067.969745,-141.864564,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-1,48.75,48.9,48.75,-0.00762256,-56.208934,-7.466557,-0.15,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,1,56.208934,,,,56.208934,-7.466557,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,"-5,000",48.75,48.9,243750,-12.3883775,-281044.66975,-37307.058128,-750,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,5000,56.20893395,,,,281044.66975,-37307.058128,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-20,48.75,48.9,975,-0.03739125,-1124.178679,-149.21607,-3,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,20,56.20893395,,,,1124.178679,-149.21607,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-400,48.75,48.9,19500,-0.747825,-22483.57358,-2984.321405,-60,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,400,56.20893395,,,,22483.57358,-2984.321405,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-50,48.75,48.9,2437.5,-0.09347813,-2810.446698,-373.040176,-7.5,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,50,56.20893396,,,,2810.446698,-373.040176,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-838,48.75,48.9,40852.5,-1.56669337,-47103.08665,-6252.153343,-125.7,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,838,56.20893395,,,,47103.08665,-6252.153343,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-7,48.75,48.9,341.25,-0.01308694,-393.462538,-52.225625,-1.05,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,7,56.208934,,,,393.462538,-52.225625,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-11,48.75,48.9,536.25,-0.02056519,-618.298273,-82.068839,-1.65,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,11,56.208933909,,,,618.298273,-82.068839,,ST
Trades,Data,Trade,Stocks,INR,ADANIPOWER,"2020-03-02, 23:29:33",NSE,-100,48.75,48.9,4875,-0.18695625,-5620.893395,-746.080351,-15,C;L;P
Trades,Data,ClosedLot,Stocks,INR,ADANIPOWER,2020-02-27,,100,56.20893395,,,,5620.893395,-746.080351,,ST
Trades,SubTotal,,Stocks,INR,ADANIPOWER,,,0,,,-82500,-87.755126,7956.12,-74631.635128,-43500,
Trades,Data,Order,Stocks,INR,AMARARAJA,"2020-02-27, 07:00:00",-,800,720,680.95,-576000,-45.6896,576045.6896,0,-31240,A;O
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-02-27, 07:00:00",--,800,720,680.95,-576000,-45.6896,576045.6896,0,-31240,A;O
Trades,Data,Order,Stocks,INR,AMARARAJA,"2020-02-27, 23:40:34",-,-154,646.35,637.7,99537.9,-15.56275046,-110164.867814,-10642.530563,1332.1,C;L;P
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-02-27, 23:40:34",NSE,-1,646.35,637.7,646.35,-7.10478752,-715.356285,-76.111072,8.65,C;L;P
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,1,715.356285,,,,715.356285,-76.111072,,ST
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-02-27, 23:40:34",NSE,-153,646.35,637.7,98891.55,-8.45796294,-109449.511529,-10566.419491,1323.45,C;L;P
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,153,715.356284503,,,,109449.511529,-10566.419491,,ST
Trades,Data,Order,Stocks,INR,AMARARAJA,"2020-02-27, 23:40:35",-,-154,646.4,637.7,99545.6,-15.56395476,-110164.867813,-10634.831768,1339.8,C;L
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-02-27, 23:40:35",NSE,-154,646.4,637.7,99545.6,-15.56395476,-110164.867813,-10634.831768,1339.8,C;L
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,154,715.3562845,,,,110164.867813,-10634.831768,,ST
Trades,Data,Order,Stocks,INR,AMARARAJA,"2020-02-27, 23:40:46",-,-5,646.45,637.7,3232.25,-7.20395679,-3576.781422,-351.735379,43.75,C;L
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-02-27, 23:40:46",NSE,-5,646.45,637.7,3232.25,-7.20395679,-3576.781422,-351.735379,43.75,C;L
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,5,715.3562844,,,,3576.781422,-351.735379,,ST
Trades,Data,Order,Stocks,INR,AMARARAJA,"2020-02-27, 23:40:48",-,-5,646.45,637.7,3232.25,-7.20395679,-3576.781423,-351.735379,43.75,C;L
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-02-27, 23:40:48",NSE,-5,646.45,637.7,3232.25,-7.20395679,-3576.781423,-351.735379,43.75,C;L
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,5,715.3562846,,,,3576.781423,-351.735379,,ST
Trades,Data,Order,Stocks,INR,AMARARAJA,"2020-02-27, 23:47:19",-,-3,648.25,637.7,1944.75,-7.15458116,-2146.068853,-208.473435,31.65,C;L
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-02-27, 23:47:19",NSE,-3,648.25,637.7,1944.75,-7.15458116,-2146.068853,-208.473435,31.65,C;L
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,3,715.356284333,,,,2146.068853,-208.473435,,ST
Trades,Data,Order,Stocks,INR,AMARARAJA,"2020-03-02, 23:29:33",-,-479,628,644.75,300812,-35.1361402,-342655.660277,-41878.796417,-8023.25,C;L;P
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-03-02, 23:29:33",NSE,-10,628,644.75,6280,-7.320838,-7153.562845,-880.883683,-167.5,C;L;P
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,10,715.3562845,,,,7153.562845,-880.883683,,ST
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-03-02, 23:29:33",NSE,-2,628,644.75,1256,-0.0481676,-1430.712569,-174.760737,-33.5,C;L;P
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,2,715.3562845,,,,1430.712569,-174.760737,,ST
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-03-02, 23:29:33",NSE,-50,628,644.75,31400,-1.20419,-35767.814225,-4369.018415,-837.5,C;L;P
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,50,715.3562845,,,,35767.814225,-4369.018415,,ST
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-03-02, 23:29:33",NSE,-5,628,644.75,3140,-0.120419,-3576.781423,-436.901842,-83.75,C;L;P
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,5,715.3562846,,,,3576.781423,-436.901842,,ST
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-03-02, 23:29:33",NSE,-1,628,644.75,628,-0.0240838,-715.356285,-87.380368,-16.75,C;L;P
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,1,715.356285,,,,715.356285,-87.380368,,ST
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-03-02, 23:29:33",NSE,-10,628,644.75,6280,-0.240838,-7153.562845,-873.803683,-167.5,C;L;P
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,10,715.3562845,,,,7153.562845,-873.803683,,ST
Trades,Data,Trade,Stocks,INR,AMARARAJA,"2020-03-02, 23:29:33",NSE,-401,628,644.75,251828,-26.1776038,-286857.870085,-35056.047689,-6716.75,C;L;P
Trades,Data,ClosedLot,Stocks,INR,AMARARAJA,2020-02-27,,401,715.356284501,,,,286857.870085,-35056.047689,,ST
Trades,SubTotal,,Stocks,INR,AMARARAJA,,,0,,,-67695.25,-133.51494016,3760.661998,-64068.102941,-36472.2,
Trades,Data,Order,Stocks,INR,APOLLOHOSP,"2020-09-24, 07:00:00",-,-500,1900,1947.65,950000,-34.4275,-949965.5725,0,-23825,A;O
Trades,Data,Trade,Stocks,INR,APOLLOHOSP,"2020-09-24, 07:00:00",--,-500,1900,1947.65,950000,-34.4275,-949965.5725,0,-23825,A;O
Trades,Data,Order,Stocks,INR,APOLLOHOSP,"2020-09-24, 23:45:48",-,500,1963.1293,2027.65,-981564.65,-55.45177291,954697.7405,-26922.361272,32260.35,C;L;P
Trades,Data,Trade,Stocks,INR,APOLLOHOSP,"2020-09-24, 23:45:48",NSE,2,1963.15,2027.65,-3926.3,-7.20740844,3818.790962,-114.716446,129,C;L;P
Trades,Data,ClosedLot,Stocks,INR,APOLLOHOSP,2020-09-24,,-2,1909.395481,,,,-3818.790962,-114.716446,,ST
Trades,Data,Trade,Stocks,INR,APOLLOHOSP,"2020-09-24, 23:45:48",NSE,1,1963.25,2027.65,-1963.25,-0.06370746,1909.395481,-53.918226,64.4,C;L;P
Trades,Data,ClosedLot,Stocks,INR,APOLLOHOSP,2020-09-24,,-1,1909.395481,,,,-1909.395481,-53.918226,,ST
Trades,Data,Trade,Stocks,INR,APOLLOHOSP,"2020-09-24, 23:45:48",NSE,75,1963.1,2027.65,-147232.5,-15.76609663,143204.661075,-4043.605022,4841.25,C;L;P
Trades,Data,ClosedLot,Stocks,INR,APOLLOHOSP,2020-09-24,,-75,1909.395481,,,,-143204.661075,-4043.605022,,ST
Trades,Data,Trade,Stocks,INR,APOLLOHOSP,"2020-09-24, 23:45:48",NSE,4,1963.3,2027.65,-7853.2,-1.18151434,7637.581924,-216.79959,257.4,C;L;P
Trades,Data,ClosedLot,Stocks,INR,APOLLOHOSP,2020-09-24,,-4,1909.395481,,,,-7637.581924,-216.79959,,ST
Trades,Data,Trade,Stocks,INR,APOLLOHOSP,"2020-09-24, 23:45:48",NSE,100,1962.6,2027.65,-196260,-10.973557,190939.5481,-5331.425457,6505,C;L;P
Trades,Data,ClosedLot,Stocks,INR,APOLLOHOSP,2020-09-24,,-100,1909.395481,,,,-190939.5481,-5331.425457,,ST
Trades,Data,Trade,Stocks,INR,APOLLOHOSP,"2020-09-24, 23:45:48",NSE,85,1963.3,2027.65,-166880.5,-5.41527223,162298.615885,-4587.299387,5469.75,C;L;P
Trades,Data,ClosedLot,Stocks,INR,APOLLOHOSP,2020-09-24,,-85,1909.395481,,,,-162298.615885,-4587.299387,,ST
Trades,Data,Trade,Stocks,INR,APOLLOHOSP,"2020-09-24, 23:45:48",NSE,233,1963.3,2027.65,-457448.9,-14.84421681,444889.147073,-12574.597144,14993.55,C;L;P
Trades,Data,ClosedLot,Stocks,INR,APOLLOHOSP,2020-09-24,,-233,1909.395481,,,,-444889.147073,-12574.597144,,ST
Trades,SubTotal,,Stocks,INR,APOLLOHOSP,,,0,,,-31564.65,-89.87927291,4732.168,-26922.361272,8435.35,
Trades,Data,Order,Stocks,INR,BAJAJAUT,"2020-02-27, 07:00:00",-,250,3100,2936.6,-775000,-53.32125,775053.32125,0,-40850,A;O
Trades,Data,Trade,Stocks,INR,BAJAJAUT,"2020-02-27, 07:00:00",--,250,3100,2936.6,-775000,-53.32125,775053.32125,0,-40850,A;O
Trades,Data,Order,Stocks,INR,BAJAJAUT,"2020-02-27, 23:40:44",-,-1,2872.5,2890,2872.5,-7.19016037,-3053.821411,-188.511571,-17.5,C;L
Trades,Data,Trade,Stocks,INR,BAJAJAUT,"2020-02-27, 23:40:44",NSE,-1,2872.5,2890,2872.5,-7.19016037,-3053.821411,-188.511571,-17.5,C;L
Trades,Data,ClosedLot,Stocks,INR,BAJAJAUT,2020-02-27,,1,3053.821411,,,,3053.821411,-188.511571,,ST
Trades,Data,Order,Stocks,INR,BAJAJAUT,"2020-02-27, 23:40:46",-,-21,2872.55,2890,60323.55,-9.43158714,-64130.249631,-3816.131218,-366.45,C;L;P
Trades,Data,Trade,Stocks,INR,BAJAJAUT,"2020-02-27, 23:40:46",NSE,-4,2872.55,2890,11490.2,-7.52064917,-12215.285644,-732.606293,-69.8,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BAJAJAUT,2020-02-27,,4,3053.821411,,,,12215.285644,-732.606293,,ST
Trades,Data,Trade,Stocks,INR,BAJAJAUT,"2020-02-27, 23:40:46",NSE,-17,2872.55,2890,48833.35,-1.91093797,-51914.963987,-3083.524925,-296.65,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BAJAJAUT,2020-02-27,,17,3053.821411,,,,51914.963987,-3083.524925,,ST
Trades,Data,Order,Stocks,INR,BAJAJAUT,"2020-02-27, 23:47:04",-,-1,2875.7,2890,2875.7,-7.19028309,-3053.821411,-185.311694,-14.3,C;L
Trades,Data,Trade,Stocks,INR,BAJAJAUT,"2020-02-27, 23:47:04",NSE,-1,2875.7,2890,2875.7,-7.19028309,-3053.821411,-185.311694,-14.3,C;L
Trades,Data,ClosedLot,Stocks,INR,BAJAJAUT,2020-02-27,,1,3053.821411,,,,3053.821411,-185.311694,,ST
Trades,Data,Order,Stocks,INR,BAJAJAUT,"2020-02-27, 23:47:05",-,-1,2875.5,2890,2875.5,-7.19027543,-3053.821411,-185.511686,-14.5,C;L
Trades,Data,Trade,Stocks,INR,BAJAJAUT,"2020-02-27, 23:47:05",NSE,-1,2875.5,2890,2875.5,-7.19027543,-3053.821411,-185.511686,-14.5,C;L
Trades,Data,ClosedLot,Stocks,INR,BAJAJAUT,2020-02-27,,1,3053.821411,,,,3053.821411,-185.511686,,ST
Trades,Data,Order,Stocks,INR,BAJAJAUT,"2020-02-27, 23:47:06",-,-29,2875.5,2890,83389.5,-13.03794833,-88560.820919,-5184.358867,-420.5,C;L;P
Trades,Data,Trade,Stocks,INR,BAJAJAUT,"2020-02-27, 23:47:06",NSE,-24,2875.5,2890,69012,-10.7900262,-73291.713864,-4290.50389,-348,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BAJAJAUT,2020-02-27,,24,3053.821411,,,,73291.713864,-4290.50389,,ST
Trades,Data,Trade,Stocks,INR,BAJAJAUT,"2020-02-27, 23:47:06",NSE,-4,2875.5,2890,11502,-1.7983377,-12215.285644,-715.083982,-58,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BAJAJAUT,2020-02-27,,4,3053.821411,,,,12215.285644,-715.083982,,ST
Trades,Data,Trade,Stocks,INR,BAJAJAUT,"2020-02-27, 23:47:07",NSE,-1,2875.5,2890,2875.5,-0.44958443,-3053.821411,-178.770995,-14.5,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BAJAJAUT,2020-02-27,,1,3053.821411,,,,3053.821411,-178.770995,,ST
Trades,Data,Order,Stocks,INR,BAJAJAUT,"2020-02-27, 23:47:07",-,-197,2875.45,2890,566463.65,-45.32388098,-601602.817967,-35184.491848,-2866.35,C;L
Trades,Data,Trade,Stocks,INR,BAJAJAUT,"2020-02-27, 23:47:07",NSE,-197,2875.45,2890,566463.65,-45.32388098,-601602.817967,-35184.491848,-2866.35,C;L
Trades,Data,ClosedLot,Stocks,INR,BAJAJAUT,2020-02-27,,197,3053.821411,,,,601602.817967,-35184.491848,,ST
Trades,SubTotal,,Stocks,INR,BAJAJAUT,,,0,,,-56199.6,-142.68538534,11597.9685,-44744.316884,-44549.6,
Trades,Data,Order,Stocks,INR,BANDHANBNK,"2020-09-24, 07:00:00",-,"1,800",270,254.8,-486000,-22.2381,486022.2381,0,-27360,A;O
Trades,Data,Trade,Stocks,INR,BANDHANBNK,"2020-09-24, 07:00:00",--,"1,800",270,254.8,-486000,-22.2381,486022.2381,0,-27360,A;O
Trades,Data,Order,Stocks,INR,BANDHANBNK,"2020-09-29, 01:56:29",-,"-1,800",273.396361111,273.55,492113.45,-42.47255079,-482119.874501,9951.102949,-276.55,C;L;P
Trades,Data,Trade,Stocks,INR,BANDHANBNK,"2020-09-29, 01:56:29",NSE,-37,273.85,273.55,10132.45,-7.46857946,-9910.241865,214.739556,11.1,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BANDHANBNK,2020-09-24,,37,267.84437473,,,,9910.241865,214.739556,,ST
Trades,Data,Trade,Stocks,INR,BANDHANBNK,"2020-09-29, 01:56:31",NSE,-5,273.7,273.55,1368.5,-0.05248197,-1339.221874,29.225644,0.75,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BANDHANBNK,2020-09-24,,5,267.8443748,,,,1339.221874,29.225644,,ST
Trades,Data,Trade,Stocks,INR,BANDHANBNK,"2020-09-29, 01:56:31",NSE,-215,273.7,273.55,58845.5,-3.47760593,-57586.540565,1255.481829,32.25,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BANDHANBNK,2020-09-24,,215,267.844374721,,,,57586.540565,1255.481829,,ST
Trades,Data,Trade,Stocks,INR,BANDHANBNK,"2020-09-29, 01:56:31",NSE,-40,273.7,273.55,10948,-1.7117198,-10713.774989,232.513291,6,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BANDHANBNK,2020-09-24,,40,267.844374725,,,,10713.774989,232.513291,,ST
Trades,Data,Trade,Stocks,INR,BANDHANBNK,"2020-09-29, 01:56:32",NSE,-10,273.7,273.55,2737,-0.42792995,-2678.443747,58.128323,1.5,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BANDHANBNK,2020-09-24,,10,267.8443747,,,,2678.443747,58.128323,,ST
Trades,Data,Trade,Stocks,INR,BANDHANBNK,"2020-09-29, 01:56:34",NSE,-1,273.5,273.55,273.5,-0.04276172,-267.844375,5.612864,-0.05,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BANDHANBNK,2020-09-24,,1,267.844375,,,,267.844375,5.612864,,ST
Trades,Data,Trade,Stocks,INR,BANDHANBNK,"2020-09-29, 01:56:34",NSE,-1,273.5,273.55,273.5,-0.04276172,-267.844375,5.612864,-0.05,C;L;P
Trades,Data,ClosedLot,Stocks,INR,BANDHANBNK,2020-09-24,,1,267.844375,,,,267.844375,5.612864,,ST
Trades,Data,Trade,Stocks,INR,BANDHANBNK,"2020-09-29, 01:56:34",NSE,-1,273.5,273.55,273.5,-0.04276172,-267.844375,5.612864,-0.05,C;L;P
